workId,themeId,centrality,confidence,evidenceId
saturn-apartments,workplace,2,0.84,ev-g2-fresh-b-annotation-saturn-apartments
saturn-apartments,exploration,2,0.84,ev-g2-fresh-b-annotation-saturn-apartments
origin,combat,2,0.84,ev-g2-fresh-b-annotation-origin
origin,investigation,2,0.84,ev-g2-fresh-b-annotation-origin
origin,workplace,1,0.84,ev-g2-fresh-b-annotation-origin
accomplishments-of-the-dukes-daughter,territoryManagement,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,reincarnation,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,politics,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
accomplishments-of-the-dukes-daughter,workplace,2,0.84,ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter
the-heroic-legend-of-arslan,war,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,politics,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,combat,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
the-heroic-legend-of-arslan,adventure,2,0.84,ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan
cardcaptor-sakura,adventure,2,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
cardcaptor-sakura,combat,1,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
cardcaptor-sakura,school,2,0.84,ev-g2-fresh-c-annotation-cardcaptor-sakura
initial-d,adventure,1,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,school,1,0.84,ev-g2-fresh-c-annotation-initial-d
initial-d,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-initial-d
cells-at-work,combat,2,0.84,ev-g2-fresh-c-annotation-cells-at-work
cells-at-work,workplace,2,0.84,ev-g2-fresh-c-annotation-cells-at-work
cells-at-work,exploration,1,0.84,ev-g2-fresh-c-annotation-cells-at-work
xxxholic,investigation,2,0.84,ev-g2-fresh-c-annotation-xxxholic
xxxholic,school,1,0.84,ev-g2-fresh-c-annotation-xxxholic
xxxholic,exploration,1,0.84,ev-g2-fresh-c-annotation-xxxholic
sailor-moon,adventure,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
sailor-moon,combat,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
sailor-moon,school,2,0.84,ev-g2-fresh-c-annotation-sailor-moon
showa-genroku-rakugo-shinju,workplace,2,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
showa-genroku-rakugo-shinju,foundFamily,1,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
showa-genroku-rakugo-shinju,historicalReconstruction,2,0.84,ev-g2-fresh-c-annotation-showa-genroku-rakugo-shinju
wave-listen-to-me,workplace,2,0.84,ev-g2-fresh-c-annotation-wave-listen-to-me
police-in-a-pod,investigation,2,0.84,ev-g2-fresh-c-annotation-police-in-a-pod
police-in-a-pod,workplace,2,0.84,ev-g2-fresh-c-annotation-police-in-a-pod
the-fable,combat,2,0.84,ev-g2-fresh-c-annotation-the-fable
the-fable,investigation,1,0.84,ev-g2-fresh-c-annotation-the-fable
the-fable,workplace,1,0.84,ev-g2-fresh-c-annotation-the-fable
ace-of-the-diamond,tournament,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
ace-of-the-diamond,school,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
ace-of-the-diamond,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-ace-of-the-diamond
days,tournament,2,0.84,ev-g2-fresh-c-annotation-days
days,school,2,0.84,ev-g2-fresh-c-annotation-days
days,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-days
all-rounder-meguru,combat,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,martialArts,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,tournament,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,school,1,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
all-rounder-meguru,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-all-rounder-meguru
perfect-world,workplace,1,0.84,ev-g2-fresh-c-annotation-perfect-world
tokyo-tarareba-girls,workplace,1,0.84,ev-g2-fresh-c-annotation-tokyo-tarareba-girls
flying-witch,school,1,0.84,ev-g2-fresh-c-annotation-flying-witch
flying-witch,exploration,1,0.84,ev-g2-fresh-c-annotation-flying-witch
witchcraft-works,adventure,1,0.84,ev-g2-fresh-c-annotation-witchcraft-works
witchcraft-works,combat,2,0.84,ev-g2-fresh-c-annotation-witchcraft-works
witchcraft-works,school,2,0.84,ev-g2-fresh-c-annotation-witchcraft-works
my-home-hero,combat,1,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,survival,2,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,investigation,2,0.84,ev-g2-fresh-c-annotation-my-home-hero
my-home-hero,revenge,1,0.84,ev-g2-fresh-c-annotation-my-home-hero
beck,school,1,0.84,ev-g2-fresh-c-annotation-beck
beck,workplace,1,0.84,ev-g2-fresh-c-annotation-beck
gto,combat,1,0.84,ev-g2-fresh-c-annotation-gto
gto,school,2,0.84,ev-g2-fresh-c-annotation-gto
gto,workplace,2,0.84,ev-g2-fresh-c-annotation-gto
tomorrows-joe,combat,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,martialArts,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,tournament,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
tomorrows-joe,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-tomorrows-joe
parasyte,combat,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,survival,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,investigation,2,0.84,ev-g2-fresh-c-annotation-parasyte
parasyte,school,1,0.84,ev-g2-fresh-c-annotation-parasyte
princess-jellyfish,crafting,2,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
princess-jellyfish,workplace,1,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
princess-jellyfish,foundFamily,2,0.84,ev-g2-fresh-c-annotation-princess-jellyfish
life-lessons-with-uramichi-oniisan,workplace,2,0.84,ev-g2-fresh-c-annotation-life-lessons-with-uramichi-oniisan
shangri-la-frontier,adventure,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
shangri-la-frontier,combat,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
shangri-la-frontier,exploration,2,0.84,ev-g2-fresh-c-annotation-shangri-la-frontier
rent-a-girlfriend,school,2,0.84,ev-g2-fresh-c-annotation-rent-a-girlfriend
rent-a-girlfriend,workplace,1,0.84,ev-g2-fresh-c-annotation-rent-a-girlfriend
inuyashiki,combat,2,0.84,ev-g2-fresh-c-annotation-inuyashiki
inuyashiki,survival,1,0.84,ev-g2-fresh-c-annotation-inuyashiki
island-in-a-puddle,survival,2,0.84,ev-g2-fresh-c-annotation-island-in-a-puddle
island-in-a-puddle,investigation,2,0.84,ev-g2-fresh-c-annotation-island-in-a-puddle
mf-ghost,tournament,2,0.84,ev-g2-fresh-c-annotation-mf-ghost
mf-ghost,sportsCompetition,2,0.84,ev-g2-fresh-c-annotation-mf-ghost
my-dearest-self-with-malice-aforethought,investigation,2,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
my-dearest-self-with-malice-aforethought,revenge,2,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
my-dearest-self-with-malice-aforethought,school,1,0.84,ev-g2-fresh-c-annotation-my-dearest-self-with-malice-aforethought
the-golden-sheep,school,2,0.84,ev-g2-fresh-c-annotation-the-golden-sheep
work-0153a125c5a56225b06c,foundFamily,2,0.95,ev-pilot-001-text-work-0153a125c5a56225b06c
work-0262dcaa820443c3185d,combat,2,0.90,ev-pilot-001-text-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,politics,1,0.70,ev-pilot-001-text-work-0262dcaa820443c3185d
work-0262dcaa820443c3185d,workplace,2,0.88,ev-pilot-001-text-work-0262dcaa820443c3185d
work-07b11ec79f10c7eb7e05,school,2,0.88,ev-pilot-001-text-work-07b11ec79f10c7eb7e05
work-07dc759bd91e1cffb2df,cooking,1,0.66,ev-pilot-001-text-work-07dc759bd91e1cffb2df
work-07dc759bd91e1cffb2df,workplace,1,0.76,ev-pilot-001-text-work-07dc759bd91e1cffb2df
work-07ff2a01ef593ce2f809,school,2,0.9,ev-pilot-001-text-work-07ff2a01ef593ce2f809
work-081e75d8bbc53ac64713,sportsCompetition,2,0.94,ev-pilot-001-text-work-081e75d8bbc53ac64713
work-0bec5d8d9474a2197312,school,2,0.9,ev-pilot-001-text-work-0bec5d8d9474a2197312
work-112589a161d1596ec97f,school,2,0.82,ev-pilot-001-text-work-112589a161d1596ec97f
work-11296a590b885cb73b66,workplace,2,0.95,ev-pilot-001-text-work-11296a590b885cb73b66
work-14e489bf1afd1587c44a,sportsCompetition,2,0.94,ev-pilot-001-text-work-14e489bf1afd1587c44a
work-192cbecc59e9c028142b,workplace,2,0.92,ev-pilot-001-text-work-192cbecc59e9c028142b
work-1cf7a0bb5f55e0d69b27,sportsCompetition,2,0.95,ev-pilot-001-text-work-1cf7a0bb5f55e0d69b27
work-1fc61ddbeb429b4a2c15,workplace,2,0.85,ev-pilot-001-text-work-1fc61ddbeb429b4a2c15
work-1fc61ddbeb429b4a2c15,historicalReconstruction,2,0.9,ev-pilot-001-text-work-1fc61ddbeb429b4a2c15
work-205e576ef057e3aed1ab,school,2,0.86,ev-pilot-001-text-work-205e576ef057e3aed1ab
work-222504590507d3ab8093,adventure,2,0.8,ev-pilot-001-text-work-222504590507d3ab8093
work-268e1fa3599955359969,school,2,0.92,ev-pilot-001-text-work-268e1fa3599955359969
work-2f39795212f5ad8db155,combat,2,0.9,ev-pilot-001-text-work-2f39795212f5ad8db155
work-2f39795212f5ad8db155,politics,2,0.85,ev-pilot-001-text-work-2f39795212f5ad8db155
work-303d0a9d67a606a817af,investigation,2,0.9,ev-pilot-001-text-work-303d0a9d67a606a817af
work-303d0a9d67a606a817af,workplace,2,0.9,ev-pilot-001-text-work-303d0a9d67a606a817af
work-34bba03e2a127ef29cd7,investigation,2,0.9,ev-pilot-001-text-work-34bba03e2a127ef29cd7
work-34bba03e2a127ef29cd7,exploration,2,0.85,ev-pilot-001-text-work-34bba03e2a127ef29cd7
work-3588928ab8f6a2520923,school,1,0.82,ev-pilot-001-text-work-3588928ab8f6a2520923
work-37ecced0b2392d7af9b2,workplace,2,0.90,ev-pilot-001-text-work-37ecced0b2392d7af9b2
work-3823ff0766f67c015c53,school,2,0.88,ev-pilot-001-text-work-3823ff0766f67c015c53
work-39555fe7402dada0d79f,investigation,2,0.96,ev-pilot-001-text-work-39555fe7402dada0d79f
work-39555fe7402dada0d79f,school,1,0.72,ev-pilot-001-text-work-39555fe7402dada0d79f
work-440f93a4e60ef906685b,school,1,0.88,ev-pilot-001-text-work-440f93a4e60ef906685b
work-464322afcd10013437b9,politics,2,0.95,ev-pilot-001-text-work-464322afcd10013437b9
work-464322afcd10013437b9,historicalReconstruction,2,0.9,ev-pilot-001-text-work-464322afcd10013437b9
work-4a8a22fc766bf9bc4c59,combat,1,0.76,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,war,1,0.82,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,politics,2,0.90,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-4a8a22fc766bf9bc4c59,timeTravel,2,0.96,ev-pilot-001-text-work-4a8a22fc766bf9bc4c59
work-5e7eef6cc23d9738e034,investigation,1,0.86,ev-pilot-001-text-work-5e7eef6cc23d9738e034
work-61f2b70ee9f8217b3604,school,2,0.90,ev-pilot-001-text-work-61f2b70ee9f8217b3604
work-671e3453cf9e1df2ee87,politics,1,0.75,ev-pilot-001-text-work-671e3453cf9e1df2ee87
work-671e3453cf9e1df2ee87,historicalReconstruction,2,0.92,ev-pilot-001-text-work-671e3453cf9e1df2ee87
work-76c038b398f4b28b7748,survival,2,0.85,ev-pilot-001-text-work-76c038b398f4b28b7748
work-7730845c9cf7ba0cccc8,school,2,0.90,ev-pilot-001-text-work-7730845c9cf7ba0cccc8
work-7730845c9cf7ba0cccc8,workplace,1,0.68,ev-pilot-001-text-work-7730845c9cf7ba0cccc8
work-8716f80d9b988bd0d055,workplace,2,0.9,ev-pilot-001-text-work-8716f80d9b988bd0d055
work-98d513b70560f2f96a38,survival,2,0.94,ev-pilot-001-text-work-98d513b70560f2f96a38
work-98d513b70560f2f96a38,postApocalypse,2,0.92,ev-pilot-001-text-work-98d513b70560f2f96a38
work-9d04c47e7efbbbd8aca6,school,2,0.95,ev-pilot-001-text-work-9d04c47e7efbbbd8aca6
work-9d5d64262dbc2893acd4,school,1,0.86,ev-pilot-001-text-work-9d5d64262dbc2893acd4
work-a089c0eef91d1213da38,school,1,0.82,ev-pilot-001-text-work-a089c0eef91d1213da38
work-a7a1e0666169f1b2e8c0,foundFamily,2,0.90,ev-pilot-001-text-work-a7a1e0666169f1b2e8c0
work-ad2b80b81b7bc9b602a3,school,1,0.88,ev-pilot-001-text-work-ad2b80b81b7bc9b602a3
work-b2c37bdb52e2a78dfd41,war,1,0.74,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,politics,2,0.88,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,revenge,2,0.82,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b2c37bdb52e2a78dfd41,historicalReconstruction,2,0.90,ev-pilot-001-text-work-b2c37bdb52e2a78dfd41
work-b4b21d2ebe5b8efc84ea,workplace,2,0.95,ev-pilot-001-text-work-b4b21d2ebe5b8efc84ea
work-c4abbc1b44fa5706bce3,combat,1,0.75,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-c4abbc1b44fa5706bce3,politics,1,0.7,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-c4abbc1b44fa5706bce3,revenge,1,0.8,ev-pilot-001-text-work-c4abbc1b44fa5706bce3
work-cdf549d4b1888153e146,combat,2,0.9,ev-pilot-001-text-work-cdf549d4b1888153e146
work-d489f5a2229689aa5115,school,2,0.95,ev-pilot-001-text-work-d489f5a2229689aa5115
work-d489f5a2229689aa5115,workplace,2,0.9,ev-pilot-001-text-work-d489f5a2229689aa5115
work-d7e64b0b5479ca943edd,cooking,2,0.95,ev-pilot-001-text-work-d7e64b0b5479ca943edd
work-d7e64b0b5479ca943edd,workplace,2,0.92,ev-pilot-001-text-work-d7e64b0b5479ca943edd
work-e049c9aaf92ba31da8b0,crafting,2,0.88,ev-pilot-001-text-work-e049c9aaf92ba31da8b0
work-e049c9aaf92ba31da8b0,school,1,0.82,ev-pilot-001-text-work-e049c9aaf92ba31da8b0
work-ebe399258f28460b8f9b,school,2,0.93,ev-pilot-001-text-work-ebe399258f28460b8f9b
work-ebe399258f28460b8f9b,workplace,2,0.88,ev-pilot-001-text-work-ebe399258f28460b8f9b
work-ef7106f6a387c9860877,workplace,2,0.94,ev-pilot-001-text-work-ef7106f6a387c9860877
work-ef7106f6a387c9860877,historicalReconstruction,1,0.62,ev-pilot-001-text-work-ef7106f6a387c9860877
work-f391e591282e435a3c1d,survival,2,0.78,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f391e591282e435a3c1d,workplace,1,0.72,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f391e591282e435a3c1d,postApocalypse,1,0.68,ev-pilot-001-text-work-f391e591282e435a3c1d
work-f50fa290eb4116a7078e,survival,2,0.86,ev-pilot-001-text-work-f50fa290eb4116a7078e
work-f50fa290eb4116a7078e,investigation,2,0.94,ev-pilot-001-text-work-f50fa290eb4116a7078e
work-f5f0ee0b0ff16bc146e0,foundFamily,2,0.90,ev-pilot-001-text-work-f5f0ee0b0ff16bc146e0
work-02d5d329c9ef85e481cb,martialArts,2,0.94,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,workplace,2,0.88,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-02d5d329c9ef85e481cb,sportsCompetition,2,0.94,ev-batch-002-text-work-02d5d329c9ef85e481cb
work-089947c5303024841fef,investigation,2,0.94,ev-batch-002-text-work-089947c5303024841fef
work-089947c5303024841fef,workplace,2,0.92,ev-batch-002-text-work-089947c5303024841fef
work-0e036724913c69bb937a,combat,2,0.92,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,survival,2,0.94,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,revenge,2,0.88,ev-batch-002-text-work-0e036724913c69bb937a
work-0e036724913c69bb937a,postApocalypse,2,0.9,ev-batch-002-text-work-0e036724913c69bb937a
work-1088a1dc00a3b0d22201,combat,2,0.9,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-1088a1dc00a3b0d22201,survival,2,0.86,ev-batch-002-text-work-1088a1dc00a3b0d22201
work-207bb1ca28b7472fbe1d,martialArts,2,0.94,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-207bb1ca28b7472fbe1d,sportsCompetition,2,0.94,ev-batch-002-text-work-207bb1ca28b7472fbe1d
work-23851cd7ccf1d0c676cc,combat,2,0.92,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-23851cd7ccf1d0c676cc,workplace,1,0.74,ev-batch-002-text-work-23851cd7ccf1d0c676cc
work-3dfaf6231e21133620c6,combat,2,0.94,ev-batch-002-text-work-3dfaf6231e21133620c6
work-3dfaf6231e21133620c6,revenge,1,0.74,ev-batch-002-text-work-3dfaf6231e21133620c6
work-3e725951eb9c49771087,investigation,2,0.94,ev-batch-002-text-work-3e725951eb9c49771087
work-4c784fc78dfd9b139c3f,school,2,0.92,ev-batch-002-text-work-4c784fc78dfd9b139c3f
work-53e54c95f637b66c4fb2,martialArts,2,0.94,ev-batch-002-text-work-53e54c95f637b66c4fb2
work-53e54c95f637b66c4fb2,sportsCompetition,2,0.92,ev-batch-002-text-work-53e54c95f637b66c4fb2
work-5915d6d7601377fcc75f,politics,1,0.72,ev-batch-002-text-work-5915d6d7601377fcc75f
work-5915d6d7601377fcc75f,workplace,1,0.76,ev-batch-002-text-work-5915d6d7601377fcc75f
work-5b9a3ec60ac5fc90f444,workplace,1,0.74,ev-batch-002-text-work-5b9a3ec60ac5fc90f444
work-5e20323e014d6d390aaf,martialArts,2,0.94,ev-batch-002-text-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,school,2,0.88,ev-batch-002-text-work-5e20323e014d6d390aaf
work-5e20323e014d6d390aaf,sportsCompetition,2,0.90,ev-batch-002-text-work-5e20323e014d6d390aaf
work-6f849a8e785deee3d5dc,investigation,2,0.90,ev-batch-002-text-work-6f849a8e785deee3d5dc
work-6f849a8e785deee3d5dc,workplace,2,0.84,ev-batch-002-text-work-6f849a8e785deee3d5dc
work-71e824df2e6bc2125294,combat,2,0.90,ev-batch-002-text-work-71e824df2e6bc2125294
work-71e824df2e6bc2125294,tournament,1,0.78,ev-batch-002-text-work-71e824df2e6bc2125294
work-7975d62582a89492a35f,adventure,2,0.88,ev-batch-002-text-work-7975d62582a89492a35f
work-7975d62582a89492a35f,workplace,2,0.90,ev-batch-002-text-work-7975d62582a89492a35f
work-8147aefccc365b0ecb4d,combat,1,0.70,ev-batch-002-text-work-8147aefccc365b0ecb4d
work-8147aefccc365b0ecb4d,investigation,2,0.90,ev-batch-002-text-work-8147aefccc365b0ecb4d
work-8147aefccc365b0ecb4d,workplace,2,0.86,ev-batch-002-text-work-8147aefccc365b0ecb4d
work-838a6f0ad2d1ef487588,war,1,0.74,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-838a6f0ad2d1ef487588,politics,2,0.86,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-838a6f0ad2d1ef487588,timeTravel,2,0.94,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-838a6f0ad2d1ef487588,historicalReconstruction,2,0.88,ev-batch-002-text-work-838a6f0ad2d1ef487588
work-9072892a767332254f00,cooking,1,0.80,ev-batch-002-text-work-9072892a767332254f00
work-98b7d2ef065bde405972,workplace,2,0.90,ev-batch-002-text-work-98b7d2ef065bde405972
work-a8349445836546a82934,workplace,2,0.90,ev-batch-002-text-work-a8349445836546a82934
work-a8349445836546a82934,historicalReconstruction,1,0.78,ev-batch-002-text-work-a8349445836546a82934
work-ab95f4d4997113e0687a,school,2,0.88,ev-batch-002-text-work-ab95f4d4997113e0687a
work-ab95f4d4997113e0687a,workplace,2,0.88,ev-batch-002-text-work-ab95f4d4997113e0687a
work-ad32c71b07fd13c65a79,combat,1,0.72,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-ad32c71b07fd13c65a79,reincarnation,2,0.92,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-ad32c71b07fd13c65a79,school,1,0.76,ev-batch-002-text-work-ad32c71b07fd13c65a79
work-bbeeaad9e37ab267dc29,cooking,1,0.72,ev-batch-002-text-work-bbeeaad9e37ab267dc29
work-c221a17d6b962b17c9f4,investigation,2,0.92,ev-batch-002-text-work-c221a17d6b962b17c9f4
work-c55467873ec70e670484,adventure,2,0.88,ev-batch-002-text-work-c55467873ec70e670484
work-c55467873ec70e670484,combat,2,0.86,ev-batch-002-text-work-c55467873ec70e670484
work-ccf0ddff9c6410c4de14,school,1,0.74,ev-batch-002-text-work-ccf0ddff9c6410c4de14
work-ccf0ddff9c6410c4de14,sportsCompetition,2,0.94,ev-batch-002-text-work-ccf0ddff9c6410c4de14
work-cdef8cfd678998a51447,foundFamily,2,0.95,ev-batch-002-text-work-cdef8cfd678998a51447
work-ced7a8e6d9c3b8147702,foundFamily,2,0.91,ev-batch-002-text-work-ced7a8e6d9c3b8147702
work-daf65c6f2cce3e076dfa,workplace,1,0.72,ev-batch-002-text-work-daf65c6f2cce3e076dfa
work-db80d94709b62aa8823f,combat,1,0.90,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,war,2,0.86,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,politics,1,0.76,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,survival,2,0.92,ev-batch-002-text-work-db80d94709b62aa8823f
work-db80d94709b62aa8823f,historicalReconstruction,2,0.90,ev-batch-002-text-work-db80d94709b62aa8823f
work-ef1bdac46a0956a87f7f,school,1,0.74,ev-batch-002-text-work-ef1bdac46a0956a87f7f
work-fabc7f5d853e361acaf3,combat,2,0.92,ev-batch-002-text-work-fabc7f5d853e361acaf3
work-fabc7f5d853e361acaf3,martialArts,2,0.90,ev-batch-002-text-work-fabc7f5d853e361acaf3
work-0029e59a039dce3f6e74,revenge,1,0.86,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,reincarnation,2,0.90,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,school,1,0.84,ev-batch-003-text-work-0029e59a039dce3f6e74
work-0029e59a039dce3f6e74,workplace,2,0.88,ev-batch-003-text-work-0029e59a039dce3f6e74
work-064c0062e7a8e29cfbed,investigation,2,0.90,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-064c0062e7a8e29cfbed,workplace,2,0.88,ev-batch-003-text-work-064c0062e7a8e29cfbed
work-131ba7a362fa9e38a10a,investigation,2,0.82,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-131ba7a362fa9e38a10a,workplace,2,0.86,ev-batch-003-text-work-131ba7a362fa9e38a10a
work-174e7603bb0e71bb62ab,school,2,0.90,ev-batch-003-text-work-174e7603bb0e71bb62ab
work-1d447cc9026b530fb53d,workplace,1,0.74,ev-batch-003-text-work-1d447cc9026b530fb53d
work-550854424fc9cc94d585,cooking,2,0.96,ev-batch-003-text-work-550854424fc9cc94d585
work-5baea1ce0e7e74df34b9,survival,1,0.85,ev-batch-003-text-work-5baea1ce0e7e74df34b9
work-88e75622b83b794c03ac,survival,2,0.9,ev-batch-003-text-work-88e75622b83b794c03ac
work-88e75622b83b794c03ac,cooking,1,0.82,ev-batch-003-text-work-88e75622b83b794c03ac
work-a25bac53b4757f13f21a,workplace,2,0.92,ev-batch-003-text-work-a25bac53b4757f13f21a
